Symbol,IssuerName,Sector,Industry,IPO
MDCA,MDC Partners Inc.,Technology,Advertising,n/a
MFIN,Medallion Financial Corp.,Finance,Finance: Consumer Services,n/a
MFINL,Medallion Financial Corp.,Finance,Finance: Consumer Services,n/a
MTBC,"Medical Transcription Billing, Corp.",Technology,Computer Software: Prepackaged Software,2014
MTBCP,"Medical Transcription Billing, Corp.",Technology,Computer Software: Prepackaged Software,n/a
MNOV,"MediciNova, Inc.",Health Care,Major Pharmaceuticals,n/a
MDSO,"Medidata Solutions, Inc.",Technology,Computer Software: Prepackaged Software,2009
MDGS,Medigus Ltd.,Health Care,Medical/Dental Instruments,n/a
MDWD,MediWound Ltd.,Consumer Durables,Specialty Chemicals,2014
MDVX,Medovex Corp.,Health Care,Medical/Dental Instruments,2015
MDVXW,Medovex Corp.,Health Care,Medical/Dental Instruments,2015
MEDP,"Medpace Holdings, Inc.",Health Care,Biotechnology: Commercial Physical & Biological Resarch,2016
MEIP,"MEI Pharma, Inc.",Health Care,Major Pharmaceuticals,n/a
MLCO,Melco Resorts & Entertainment Limited,Consumer Services,Hotels/Resorts,n/a
MLNX,"Mellanox Technologies, Ltd.",Technology,Semiconductors,2007
MELR,"Melrose Bancorp, Inc.",Finance,Major Banks,2014
MTSL,MER Telemanagement Solutions Ltd.,Public Utilities,Telecommunications Equipment,1997
MELI,"MercadoLibre, Inc.",Miscellaneous,Business Services,2007
MBWM,Mercantile Bank Corporation,Finance,Major Banks,1998
MERC,Mercer International Inc.,Basic Industries,Paper,n/a
MRCY,Mercury Systems Inc,Capital Goods,Electrical Products,1998
EBSB,"Meridian Bancorp, Inc.",Finance,Major Banks,n/a
VIVO,Meridian Bioscience Inc.,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1986
MRDN,"Meridian Waste Solutions, Inc",Basic Industries,Miscellaneous,n/a
MRDNW,"Meridian Waste Solutions, Inc",Basic Industries,Miscellaneous,n/a
MMSI,"Merit Medical Systems, Inc.",Health Care,Medical/Dental Instruments,n/a
MACK,"Merrimack Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2012
MRSN,"Mersana Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2017
MRUS,Merus N.V.,Health Care,Major Pharmaceuticals,2016
MLAB,"Mesa Laboratories, Inc.",Capital Goods,Industrial Machinery/Components,n/a
MESO,Mesoblast Limited,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015
CASH,"Meta Financial Group, Inc.",Finance,Savings Institutions,1993
MEOH,Methanex Corporation,Basic Industries,Major Chemicals,n/a
MGCD,MGC Diagnostics Corporation,Health Care,Medical/Dental Instruments,n/a
MGEE,MGE Energy Inc.,Energy,Electric Utilities: Central,n/a
MGPI,"MGP Ingredients, Inc.",Consumer Non-Durables,Beverages (Production/Distribution),n/a
MBOT,Microbot Medical Inc. ,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,1993
MU,"Micron Technology, Inc.",Technology,Semiconductors,n/a
MICT,"Micronet Enertec Technologies, Inc.",Capital Goods,Electrical Products,n/a
MICTW,"Micronet Enertec Technologies, Inc.",Capital Goods,Electrical Products,n/a
MSCC,Microsemi Corporation,Technology,Semiconductors,n/a
MSFT,Microsoft Corporation,Technology,Computer Software: Prepackaged Software,1986
MSTR,MicroStrategy Incorporated,Technology,Computer Software: Prepackaged Software,1998
MVIS,"Microvision, Inc.",Capital Goods,Industrial Machinery/Components,1996
MPB,Mid Penn Bancorp,Finance,Major Banks,n/a
MTP,Midatech Pharma PLC,Health Care,Major Pharmaceuticals,n/a
MCEP,"Mid-Con Energy Partners, LP",Energy,Oil & Gas Production,2011
MBCN,Middlefield Banc Corp.,Finance,Major Banks,n/a
MSEX,Middlesex Water Company,Public Utilities,Water Supply,n/a
MSBI,"Midland States Bancorp, Inc.",Finance,Major Banks,2016
MOFG,"MidWestOne Financial Group, Inc.",Finance,Major Banks,n/a
MIME,Mimecast Limited,Technology,Computer Software: Prepackaged Software,2015
MDXG,"MiMedx Group, Inc",Health Care,Medical/Dental Instruments,n/a
MNDO,MIND C.T.I. Ltd.,Technology,EDP Services,n/a
MB,"MINDBODY, Inc.",Technology,EDP Services,2015
NERV,"Minerva Neurosciences, Inc",Health Care,Major Pharmaceuticals,2014
MGEN,"Miragen Therapeutics, Inc.",Health Care,Medical Specialities,2014
MRTX,"Mirati Therapeutics, Inc.",Health Care,Major Pharmaceuticals,n/a
MSON,"MISONIX, Inc.",Capital Goods,Medical Specialities,1992
MIND,"Mitcham Industries, Inc.",Technology,Diversified Commercial Services,1994
MINDP,"Mitcham Industries, Inc.",Technology,Diversified Commercial Services,n/a
MITK,"Mitek Systems, Inc.",Technology,Computer peripheral equipment,n/a
MITL,Mitel Networks Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,n/a
MKSI,"MKS Instruments, Inc.",Capital Goods,Industrial Machinery/Components,1999
MMAC,"MMA Capital Management, LLC",Finance,Real Estate,n/a
MINI,"Mobile Mini, Inc.",Capital Goods,Metal Fabrications,1994
MOBL,"MobileIron, Inc.",Technology,Computer Software: Prepackaged Software,2014
MMDM,Modern Media Acquisition Corp.,Finance,Business Services,2017
MMDMR,Modern Media Acquisition Corp.,Finance,Business Services,2017
MMDMU,Modern Media Acquisition Corp.,Finance,Business Services,2017
MMDMW,Modern Media Acquisition Corp.,Finance,Business Services,2017
MLNK,"ModusLink Global Solutions, Inc",Miscellaneous,Business Services,n/a
MTEM,"Molecular Templates, Inc.",Health Care,Major Pharmaceuticals,n/a
MBRX,"Moleculin Biotech, Inc.",Health Care,Major Pharmaceuticals,2016
MNTA,"Momenta Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2004
MOMO,Momo Inc.,Technology,Computer Software: Prepackaged Software,2014
MCRI,"Monarch Casino & Resort, Inc.",Consumer Services,Hotels/Resorts,1993
MDLZ,"Mondelez International, Inc.",Consumer Non-Durables,Packaged Foods,n/a
MGI,"Moneygram International, Inc.",Miscellaneous,Business Services,n/a
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,2004
TYPE,Monotype Imaging Holdings Inc.,Technology,EDP Services,2007
MNRO,"Monro, Inc. ",Consumer Services,Automotive Aftermarket,1991
MRCC,Monroe Capital Corporation,n/a,n/a,2012
MNST,Monster Beverage Corporation,Consumer Non-Durables,Beverages (Production/Distribution),n/a
MSDI,"Monster Digital, Inc.",Technology,Electronic Components,2016
MSDIW,"Monster Digital, Inc.",Technology,Electronic Components,2016
MORN,"Morningstar, Inc.",Finance,Investment Managers,2005
MOSY,"MoSys, Inc.",Technology,Semiconductors,2001
MOTA,"Mota Group, Inc.",n/a,n/a,n/a
MTFB,Motif Bio plc,Health Care,Major Pharmaceuticals,2016
MTFBW,Motif Bio plc,Health Care,Major Pharmaceuticals,2016
MPAA,"Motorcar Parts of America, Inc.",Capital Goods,Auto Parts:O.E.M.,n/a
MPVD,Mountain Province Diamonds Inc.,Basic Industries,Precious Metals,n/a
MOXC,"Moxian, Inc.",Technology,"Computer Software: Programming, Data Processing",n/a
MRIC,MRI Interventions Inc,n/a,n/a,n/a
MSBF,MSB Financial Corp.,Finance,Savings Institutions,n/a
MSG,MSG Networks Inc.,Consumer Services,Services-Misc. Amusement & Recreation,2015
MTGE,MTGE Investment Corp.,Consumer Services,Real Estate Investment Trusts,2011
MTGEP,MTGE Investment Corp.,Consumer Services,Real Estate Investment Trusts,n/a
MTSC,MTS Systems Corporation,Capital Goods,Industrial Machinery/Components,n/a
LABL,Multi-Color Corporation,Miscellaneous,Publishing,1987
MBIO,"Mustang Bio, Inc.",Health Care,Major Pharmaceuticals,n/a
MFSF,MutualFirst Financial Inc.,Finance,Major Banks,n/a
MYSZ,"My Size, Inc.",Technology,Computer Software: Prepackaged Software,n/a
MYL,Mylan N.V.,Health Care,Major Pharmaceuticals,n/a
MYND,"MYnd Analytics, Inc.",Health Care,Hospital/Nursing Management,n/a
MYNDW,"MYnd Analytics, Inc.",Health Care,Hospital/Nursing Management,n/a
MYOK,"MyoKardia, Inc.",Health Care,Major Pharmaceuticals,2015
MYOS,MYOS RENS Technology Inc.,Health Care,Major Pharmaceuticals,n/a
MYRG,"MYR Group, Inc.",Basic Industries,Water Supply,n/a
MYGN,"Myriad Genetics, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1995
NBRV,Nabriva Therapeutics plc,Health Care,Major Pharmaceuticals,2015
NAKD,Naked Brand Group Inc.,Consumer Non-Durables,Apparel,n/a
NNDM,Nano Dimension Ltd.,Technology,Electrical Products,n/a
NANO,Nanometrics Incorporated,Capital Goods,Industrial Machinery/Components,1984
NSTG,"NanoString Technologies, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2013
NH,"NantHealth, Inc.",Technology,EDP Services,2016
NK,"NantKwest, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2015
NSSC,"NAPCO Security Technologies, Inc.",Consumer Durables,Telecommunications Equipment,n/a
NDAQ,"Nasdaq, Inc.",Finance,Investment Bankers/Brokers/Service,n/a
NTRA,"Natera, Inc.",Health Care,Medical Specialities,2015
NATH,"Nathan&#39;s Famous, Inc.",Consumer Services,Restaurants,1993
NAUH,"National American University Holdings, Inc.",Consumer Services,Other Consumer Services,n/a
NKSH,"National Bankshares, Inc.",Finance,Major Banks,n/a
FIZZ,National Beverage Corp.,Consumer Non-Durables,Beverages (Production/Distribution),n/a
NCMI,"National CineMedia, Inc.",Consumer Services,Advertising,2007
NCOM,National Commerce Corporation,Finance,Major Banks,2015
NESR,National Energy Services Reunited Corp.,Finance,Business Services,2017
NESRW,National Energy Services Reunited Corp.,Finance,Business Services,2017
NGHC,National General Holdings Corp,Finance,Property-Casualty Insurers,n/a
NGHCN,National General Holdings Corp,Finance,Property-Casualty Insurers,n/a
NGHCO,National General Holdings Corp,Finance,Property-Casualty Insurers,n/a
NGHCP,National General Holdings Corp,Finance,Property-Casualty Insurers,n/a
NGHCZ,National General Holdings Corp,Finance,Property-Casualty Insurers,n/a
NHLD,National Holdings Corporation,Finance,Investment Bankers/Brokers/Service,n/a
NHLDW,National Holdings Corporation,Finance,Investment Bankers/Brokers/Service,n/a
NATI,National Instruments Corporation,Technology,Computer Software: Prepackaged Software,1995
NRCIA,National Research Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a
NRCIB,National Research Corporation,Health Care,Biotechnology: Commercial Physical & Biological Resarch,n/a
NSEC,"National Security Group, Inc.",Finance,Life Insurance,n/a
NWLI,"National Western Life Group, Inc.",Finance,Life Insurance,n/a
NAII,"Natural Alternatives International, Inc.",Consumer Durables,Specialty Chemicals,n/a
NHTC,Natural Health Trends Corp.,Consumer Durables,Consumer Specialties,n/a
NATR,"Nature&#39;s Sunshine Products, Inc.",Health Care,Major Pharmaceuticals,n/a
BABY,Natus Medical Incorporated,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2001
ISM,Navient Corporation,Finance,Finance: Consumer Services,n/a
JSM,Navient Corporation,Finance,Finance: Consumer Services,n/a
NAVI,Navient Corporation,Finance,Investment Bankers/Brokers/Service,n/a
NBCP,NB Capital Acquisition Corp.,n/a,n/a,n/a
NBTB,NBT Bancorp Inc.,Finance,Major Banks,n/a
NCSM,"NCS Multistage Holdings, Inc.",Energy,Oilfield Services/Equipment,2017
NKTR,Nektar Therapeutics,Health Care,Major Pharmaceuticals,n/a
NEOG,Neogen Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,1989
NEO,"NeoGenomics, Inc.",Health Care,Precision Instruments,n/a
NEON,Neonode Inc.,Capital Goods,Industrial Machinery/Components,n/a
NEOS,"Neos Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2015
NEOT,"Neothetics, Inc.",Health Care,Major Pharmaceuticals,1996
NVCN,Neovasc Inc.,Health Care,Medical/Dental Instruments,n/a
NEPT,Neptune Technologies & Bioresources Inc,Health Care,Major Pharmaceuticals,n/a
UEPS,"Net 1 UEPS Technologies, Inc.",Finance,Investment Bankers/Brokers/Service,2005
NETE,"Net Element, Inc.",Technology,EDP Services,n/a
NTAP,"NetApp, Inc.",Technology,Electronic Components,1995
NTES,"NetEase, Inc.",Miscellaneous,Business Services,n/a
NFLX,"Netflix, Inc.",Consumer Services,Consumer Electronics/Video Chains,2002
NTGR,"NETGEAR, Inc.",Public Utilities,Telecommunications Equipment,2003
NLST,"Netlist, Inc.",Technology,Semiconductors,2006
NTCT,"NetScout Systems, Inc.",Technology,EDP Services,1999
NTWK,NetSol Technologies Inc.,Technology,Computer Software: Prepackaged Software,n/a
CUR,"Neuralstem, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a
NBIX,"Neurocrine Biosciences, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),1996
NDRM,NeuroDerm Ltd.,Health Care,Major Pharmaceuticals,2014
NURO,"NeuroMetrix, Inc.",Health Care,Medical/Dental Instruments,2004
NUROW,"NeuroMetrix, Inc.",Health Care,Medical/Dental Instruments,n/a
NTRP,"Neurotrope, Inc.",Health Care,Major Pharmaceuticals,n/a
NBEV,New Age Beverages Corporation,Consumer Non-Durables,Beverages (Production/Distribution),n/a
NYMT,"New York Mortgage Trust, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
NYMTO,"New York Mortgage Trust, Inc.",Consumer Services,Real Estate Investment Trusts,n/a
NYMTP,"New York Mortgage Trust, Inc.",Finance,Finance: Consumer Services,n/a
NEWA,"Newater Technology, Inc.",Basic Industries,Miscellaneous,2017
NLNK,NewLink Genetics Corporation,Health Care,Major Pharmaceuticals,2011
NWS,News Corporation,Consumer Services,Newspapers/Magazines,n/a
NWSA,News Corporation,Consumer Services,Newspapers/Magazines,n/a
NEWS,"NewStar Financial, Inc.",Finance,Finance: Consumer Services,2006
NEWT,Newtek Business Services Corp.,n/a,n/a,n/a
NEWTL,Newtek Business Services Corp.,n/a,n/a,n/a
NEWTZ,Newtek Business Services Corp.,n/a,n/a,n/a
NXEO,"Nexeo Solutions, Inc.",Consumer Durables,Specialty Chemicals,n/a
NXEOU,"Nexeo Solutions, Inc.",Consumer Durables,Specialty Chemicals,2014
NXEOW,"Nexeo Solutions, Inc.",Consumer Durables,Specialty Chemicals,n/a
NXST,"Nexstar Media Group, Inc.",Consumer Services,Broadcasting,2003
NEXT,NextDecade Corporation,Public Utilities,Oil & Gas Production,2015
NEXTW,NextDecade Corporation,Public Utilities,Oil & Gas Production,2015
NFEC,NF Energy Saving Corporation,Capital Goods,Metal Fabrications,n/a
NODK,"NI Holdings, Inc.",Finance,Property-Casualty Insurers,2017
EGOV,NIC Inc.,Miscellaneous,Business Services,1999
NICE,NICE Ltd,Technology,Computer Manufacturing,n/a
NICK,"Nicholas Financial, Inc.",Finance,Finance Companies,n/a
NCBS,Nicolet Bankshares Inc.,Finance,Major Banks,n/a
NIHD,"NII Holdings, Inc.",Public Utilities,Telecommunications Equipment,n/a
NMIH,NMI Holdings Inc,Finance,Property-Casualty Insurers,2013
NNBR,"NN, Inc.",Capital Goods,Metal Fabrications,1994
NDLS,Noodles & Company,Consumer Services,Restaurants,2013
NDSN,Nordson Corporation,Capital Goods,Industrial Machinery/Components,n/a
NSYS,Nortech Systems Incorporated,Capital Goods,Industrial Machinery/Components,n/a
NBN,Northeast Bancorp,Finance,Major Banks,n/a
NTIC,Northern Technologies International Corporation,Capital Goods,Industrial Specialties,n/a
NTRS,Northern Trust Corporation,Finance,Major Banks,n/a
NTRSP,Northern Trust Corporation,Finance,Major Banks,n/a
NFBK,"Northfield Bancorp, Inc.",Finance,Savings Institutions,n/a
NRIM,Northrim BanCorp Inc,Finance,Savings Institutions,n/a
NWBI,"Northwest Bancshares, Inc.",Finance,Major Banks,2009
NWPX,Northwest Pipe Company,Basic Industries,Steel/Iron Ore,1995
NCLH,Norwegian Cruise Line Holdings Ltd.,Consumer Services,Marine Transportation,2013
NWFL,Norwood Financial Corp.,Finance,Major Banks,n/a
NVFY,"Nova Lifestyle, Inc",Consumer Durables,Home Furnishings,n/a
NVMI,Nova Measuring Instruments Ltd.,Capital Goods,Electronic Components,2000
NOVN,"Novan, Inc.",Health Care,Major Pharmaceuticals,2016
NOVT,Novanta Inc.,Miscellaneous,Industrial Machinery/Components,n/a
NVAX,"Novavax, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),n/a
NVLN,Novelion Therapeutics Inc. ,Health Care,Major Pharmaceuticals,n/a
NVCR,NovoCure Limited,Health Care,Medical/Dental Instruments,2015
NVGN,Novogen Limited,Health Care,Major Pharmaceuticals,n/a
NVUS,"Novus Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2014
NUAN,"Nuance Communications, Inc.",Technology,Computer Software: Prepackaged Software,n/a
NMRX,Numerex Corp.,Consumer Durables,Telecommunications Equipment,n/a
NTNX,"Nutanix, Inc.",Technology,Computer Software: Prepackaged Software,2016
NTRI,NutriSystem Inc,Consumer Services,Catalog/Specialty Distribution,n/a
NUVA,"NuVasive, Inc.",Health Care,Medical/Dental Instruments,2004
NVTR,Nuvectra Corporation,Health Care,Medical/Dental Instruments,n/a
QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund,n/a,n/a,n/a
NVEE,"NV5 Global, Inc.",Consumer Services,Other Consumer Services,2013
NVEC,NVE Corporation,Technology,Semiconductors,n/a
NVDA,NVIDIA Corporation,Technology,Semiconductors,1999
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,2010
NXTM,"NxStage Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,2005
NXTD,NXT-ID Inc.,Consumer Services,Diversified Commercial Services,n/a
NXTDW,NXT-ID Inc.,Consumer Services,Diversified Commercial Services,n/a
NYMX,Nymox Pharmaceutical Corporation,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,n/a
OIIM,O2Micro International Limited,Technology,Semiconductors,n/a
OVLY,Oak Valley Bancorp (CA),Finance,Major Banks,n/a
OASM,Oasmia Pharmaceutical AB,Health Care,Major Pharmaceuticals,2015
OBLN,"Obalon Therapeutics, Inc.",Health Care,Medical/Dental Instruments,2016
OBSV,ObsEva SA,Health Care,Major Pharmaceuticals,2017
OBCI,"Ocean Bio-Chem, Inc.",Consumer Durables,Specialty Chemicals,n/a
OPTT,"Ocean Power Technologies, Inc.",Public Utilities,Electric Utilities: Central,2007
ORIG,Ocean Rig UDW Inc.,Energy,Oil & Gas Production,n/a
OCFC,OceanFirst Financial Corp.,Finance,Savings Institutions,n/a
OCRX,"Ocera Therapeutics, Inc.",Health Care,Major Pharmaceuticals,2011
OCLR,"Oclaro, Inc.",Technology,Semiconductors,n/a
OFED,Oconee Federal Financial Corp.,Finance,Savings Institutions,2011
OCUL,"Ocular Therapeutix, Inc.",Health Care,Major Pharmaceuticals,2014
OMEX,"Odyssey Marine Exploration, Inc.",Consumer Services,Marine Transportation,n/a
ODP,"Office Depot, Inc.",Consumer Services,Other Specialty Stores,n/a
OFS,OFS Capital Corporation,n/a,n/a,n/a
OHAI,OHA Investment Corporation,n/a,n/a,n/a
OVBC,Ohio Valley Banc Corp.,Finance,Major Banks,n/a
OHRP,"Ohr Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,n/a
OKTA,"Okta, Inc.",Technology,Computer Software: Prepackaged Software,2017
ODFL,"Old Dominion Freight Line, Inc.",Transportation,Trucking Freight/Courier Services,1991
OLBK,"Old Line Bancshares, Inc.",Finance,Major Banks,n/a
ONB,Old National Bancorp,Finance,Major Banks,n/a
OPOF,Old Point Financial Corporation,Finance,Major Banks,n/a
OSBC,"Old Second Bancorp, Inc.",Finance,Major Banks,n/a
OSBCP,"Old Second Bancorp, Inc.",Finance,Major Banks,n/a
OLLI,"Ollie&#39;s Bargain Outlet Holdings, Inc.",Consumer Services,Department/Specialty Retail Stores,2015
ZEUS,"Olympic Steel, Inc.",Basic Industries,Metal Fabrications,1994
OFLX,"Omega Flex, Inc.",Capital Goods,Industrial Specialties,n/a
OMER,Omeros Corporation,Health Care,Major Pharmaceuticals,2009
OMNT,"Ominto, Inc.",Miscellaneous,Business Services,n/a
OMCL,"Omnicell, Inc.",Technology,Computer Manufacturing,2001
ON,ON Semiconductor Corporation,Technology,Semiconductors,n/a
OTIV,On Track Innovations Ltd,Technology,Semiconductors,n/a
ONS,"Oncobiologics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2016
ONSIW,"Oncobiologics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2016
ONSIZ,"Oncobiologics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),2016
OMED,"OncoMed Pharmaceuticals, Inc.",Health Care,Major Pharmaceuticals,2013
